13.0899	2.14095	5.12905	1.47647	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.2968	2.29544	5.02548	1.70186	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.4717	2.42145	4.61151	1.7769	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.7205	2.54837	4.63803	1.87673	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
13.9416	2.6467	4.58113	1.88359	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.1694	2.81494	4.5643	2.08247	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.423	2.92158	4.73886	2.11207	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.6314	2.99059	4.69396	2.01926	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.8655	3.13917	4.73838	2.16036	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0776	3.34855	4.6712	2.43489	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.2903	3.4953	4.46156	2.46692	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.5049	3.69765	4.42786	2.67816	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.7189	3.80916	4.36549	2.60561	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.9409	3.96052	4.36739	2.66055	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.1413	4.09001	4.15297	2.60678	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3334	4.30595	4.10266	2.83538	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.549	4.4497	4.12795	2.84016	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7239	4.63127	4.05859	2.95054	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.8852	4.77533	3.68425	2.86305	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.0383	5.03284	3.59492	3.16884	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.2166	5.16762	3.55428	3.0924	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.368	5.37136	3.49074	3.22618	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.5342	5.49819	3.40002	3.10924	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.721	5.63739	3.43654	3.06318	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.8763	5.79302	3.2741	3.03	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.0402	6.02235	3.25112	3.23162	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.1993	6.2038	3.22177	3.27875	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.3123	6.48712	3.09375	3.59856	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.4527	6.67218	2.97101	3.5805	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.597	6.82205	2.97232	3.5067	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
18.7541	7.0081	3.0187	3.54534	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
18.9508	7.16595	3.11286	3.48382	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.0517	7.32431	2.78808	3.36875	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.1267	7.64476	2.61353	3.77401	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.256	7.82717	2.59334	3.74981	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.3266	8.07721	2.45746	3.92479	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.4313	8.26782	2.42319	3.91533	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.5252	8.42481	2.38419	3.82498	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.6283	8.59919	2.2416	3.73347	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
19.784	8.80018	2.32141	3.75705	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
19.8703	8.98881	2.10995	3.69708	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
19.9867	9.25945	2.09964	3.90958	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.0468	9.44354	1.81269	3.7961	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.116	9.72942	1.73407	4.04299	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.1788	9.97366	1.68203	4.16329	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.2153	10.2923	1.54494	4.45276	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.2423	10.4975	1.23881	4.31152	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.2892	10.8105	1.16947	4.55694	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.3167	11.0629	1.0362	4.59459	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.3517	11.3171	0.992013	4.66018	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.3157	11.524	0.482818	4.42145	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3799	11.784	0.547429	4.50323	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.402	12.0137	0.624311	4.571	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3823	12.3395	0.478591	4.82405	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.3498	12.5387	0.0702286	4.54224	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.3727	12.7924	0.0983808	4.59976	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.3738	12.9917	-0.0236085	4.44145	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.3361	13.2185	-0.101235	4.46544	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.3049	13.4311	-0.222161	4.40031	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2744	13.7255	-0.295944	4.58466	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.2336	13.9202	-0.522724	4.37683	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.1644	14.2126	-0.64647	4.56644	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.0995	14.4195	-0.825028	4.43828	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.9753	14.7151	-1.03407	4.64124	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.9121	14.9131	-1.11073	4.51119	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.8898	15.1404	-1.04088	4.50354	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.7869	15.3071	-1.56158	4.03273	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7554	15.4988	-1.45735	3.99284	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.6769	15.6753	-1.51809	3.89139	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.5519	15.9276	-1.6509	4.04278	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.4541	16.1189	-1.70255	4.0032	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.3403	16.3204	-1.76513	4.0167	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.2342	16.4925	-1.94929	3.81589	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.0825	16.7456	-2.0972	3.97799	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.9411	16.9146	-2.49392	3.61829	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.7273	17.2041	-2.742	3.89703	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.607	17.4091	-2.5967	4.02298	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3807	17.6389	-2.82449	4.12262	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.2306	17.8257	-2.88367	4.03279	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.1187	18.0178	-2.80667	3.99981	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.9495	18.1546	-3.09414	3.60283	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8395	18.2895	-2.9714	3.48679	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.713	18.4525	-3.0034	3.35798	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.5009	18.6647	-3.16491	3.47785	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3278	18.7884	-3.34199	3.18342	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.1726	18.9293	-3.30586	3.13907	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.0033	19.0909	-3.40074	3.05453	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7784	19.224	-3.51651	3.03143	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5839	19.3716	-3.69683	2.86265	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.3367	19.561	-3.86279	2.98451	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.1181	19.6309	-4.04662	2.61524	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.9056	19.7884	-4.08321	2.67592	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7096	19.9051	-4.05179	2.64074	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4669	20.0824	-4.16766	2.75065	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2356	20.2271	-4.32841	2.63299	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.068	20.3574	-4.21264	2.61351	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8319	20.434	-4.39411	2.29849	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6229	20.5572	-4.37261	2.31217	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3759	20.6431	-4.57577	2.03817	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1331	20.7195	-4.59716	1.98985	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.8879	20.7883	-4.74527	1.73603	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.6069	20.8603	-4.84366	1.71965	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.3544	20.8876	-5.01125	1.32447	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1184	20.9251	-4.96301	1.26137	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8761	20.981	-5.01031	1.13469	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7073	21.0164	-4.80194	1.06655	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4374	21.0573	-4.96717	0.880675	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.194	21.1015	-4.95498	0.879411	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.9471	21.1172	-5.04676	0.625967	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7188	21.0886	-4.96158	0.498837	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4596	21.0721	-5.05457	0.259209	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2631	21.0662	-4.90757	0.205639	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
10.9915	21.0264	-5.03598	-0.0541046	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8022	20.9889	-4.86637	-0.140381	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5283	20.9891	-4.94686	-0.117187	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.227	21.0385	-5.10401	0.00646888	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.96656	21.0198	-5.19367	-0.21526	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.81359	20.9768	-4.91308	-0.30563	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.56348	20.9643	-4.93094	-0.311255	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.40387	20.9147	-4.69864	-0.399116	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.17363	20.8682	-4.76717	-0.668049	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.85169	20.8521	-4.98505	-0.614188	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.62684	20.7696	-4.97491	-0.904722	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.34068	20.6905	-5.05749	-0.961292	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.0878	20.6121	-5.10848	-1.18624	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.86032	20.529	-5.02855	-1.23777	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.62327	20.4447	-5.06275	-1.509	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.29758	20.3877	-5.25533	-1.45902	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.03378	20.2945	-5.27732	-1.57774	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.78913	20.2069	-5.22485	-1.59776	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.53733	20.1168	-5.22287	-1.70483	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.32012	20.0208	-5.10558	-1.73254	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.08224	19.9275	-5.09767	-1.88837	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.84039	19.8305	-5.06298	-1.89519	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.57331	19.6879	-5.14956	-2.22596	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.45943	19.5545	-4.76822	-2.28764	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.24124	19.4044	-4.73643	-2.48589	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.05935	19.2989	-4.5982	-2.45852	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.86416	19.1842	-4.51019	-2.4563	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.74023	19.0346	-4.23638	-2.51897	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.5075	18.8822	-4.33213	-2.77465	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.35511	18.7503	-4.16537	-2.7699	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.16562	18.6054	-4.11563	-2.79455	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.07642	18.4544	-3.80575	-2.82858	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.86669	18.2787	-3.92515	-3.26774	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.58627	18.1332	-4.15164	-3.22552	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.41332	17.9828	-4.04884	-3.13761	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.18064	17.8165	-4.12673	-3.15242	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.96287	17.6325	-4.18913	-3.44223	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.81549	17.5128	-4.03525	-3.35059	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.64111	17.2966	-3.98661	-3.70031	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.48634	17.1038	-3.86633	-3.71667	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.30341	16.9383	-3.82449	-3.5355	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.16543	16.7695	-3.68375	-3.52292	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.96243	16.5702	-3.73044	-3.56204	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.82685	16.3426	-3.5855	-3.65312	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.65212	16.1641	-3.5742	-3.64979	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.46132	15.999	-3.6094	-3.61819	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.30143	15.7641	-3.56432	-4.0057	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.14882	15.541	-3.49222	-4.04671	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.967038	15.3457	-3.51318	-4.04296	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.766079	15.1222	-3.5786	-4.08207	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.609213	14.9404	-3.51931	-3.97811	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.551238	14.734	-3.20003	-3.98515	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.414873	14.4879	-3.13356	-4.30526	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.256425	14.2614	-3.13724	-4.32564	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.0981451	14.0033	-3.13535	-4.66413	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.140408	13.7582	-2.59525	-4.66967	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.0157517	13.5115	-2.57885	-4.81817	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.142673	13.2726	-2.65903	-4.81693	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-3.1011	12.9587	-10.437	-5.18628	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-2.22296	12.7712	-6.63528	-4.91804	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-5.05989	12.0631	-13.2499	-7.14374	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-3.79896	11.9767	-8.1186	-5.93427	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-6.42974	10.9068	-13.6535	-9.53437	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-4.80672	11.0776	-7.62499	-6.90847	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-7.30947	9.65973	-12.7686	-11.3689	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-5.61382	10.0548	-6.74432	-7.75589	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-7.96098	8.35052	-11.5721	-12.6877	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-6.1214	9.07535	-5.4212	-7.94024	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-8.31426	7.11119	-9.78854	-13.6361	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-6.39592	8.07891	-3.73783	-8.11839	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-8.48339	5.8669	-8.12091	-14.2336	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-6.51007	7.15905	-2.16683	-7.83601	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-8.50114	4.80315	-6.67389	-14.1411	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-6.56637	6.27685	-1.00434	-7.33705	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-8.44309	3.7189	-5.28039	-14.2642	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-6.62361	5.21758	-0.096243	-7.42277	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-8.29299	2.54865	-3.97972	-14.5198	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-6.59107	4.25642	0.624409	-7.05709	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-8.0384	1.37992	-2.55942	-14.8403	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-6.45839	3.25223	1.42667	-6.82337	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-7.59039	0.363468	-0.907762	-14.6596	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-6.27019	2.27034	2.0695	-6.56346	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-7.09279	-0.811049	0.558396	-14.951	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-6.01515	1.15316	2.52594	-6.61605	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-6.28619	-1.77623	2.98987	-14.451	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-5.45532	0.248971	3.62122	-6.00801	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-5.29108	-2.60771	5.0191	-13.6415	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-4.76686	-0.717742	4.38782	-5.73651	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-4.04269	-3.36341	7.746	-12.4708	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.8104	-1.70584	5.71464	-5.55133	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-2.54289	-3.67099	10.3852	-9.75036	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-2.52896	-2.31557	7.07338	-4.47077	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-1.00165	-3.37148	12.0977	-5.33136	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-1.04584	-2.3474	8.35174	-2.11536	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
0.294271	-2.49087	11.6301	-0.259124	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
0.33343	-1.61784	8.44189	1.28688	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
2.9914	0.883748	11.5086	14.1811	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
2.91627	2.04163	8.66017	14.0804	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1.81178	3.17549	-1.95065	9.95344	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1.00127	3.75066	-4.61854	9.83667	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-0.0384789	3.82094	-7.703	4.65044	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-1.07726	3.87438	-10.0719	3.99479	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.33739	2.38061	-17.6673	-6.02094	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-5.11066	2.08776	-17.2997	-5.88891	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-5.20181	-0.0603729	-9.49847	-11.8076	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-5.53556	-0.21542	-9.27271	-10.3869	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
-4.94785	-2.64391	-2.11301	-14.9691	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
